FID,IMOS_SITE_CODE,SOTS_YEAR,SOTS_DEPLOYMENT,DEPLOYMENT_VOYAGE,RETRIEVAL_VOYAGE,DEPLOYMENT_DATE,RETRIEVAL_DATE,SAMPLE_NUMBER,SAMPLE_DATE,SAMPLE_TIME,LONGITUDE,LATITUDE,TAXON_NAME,FAMILY,GENUS,SPECIES,TAXON_ECO_GROUP,CAAB_CODE,TAXON_START_DATE,CELL_PER_LITRE,BIOVOLUME_UM3_PER_L,SAMPLE_COMMENTS,STATION_PT
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c5,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Centric diatom < 10 µm,,,,Centric diatom,,2008-09-29,952,186924.605,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c6,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Gyrodinium spp. 20-40 µm,Gymnodiniaceae,Gyrodinium,spp.,Dinoflagellate,52001905,2008-09-29,952,7476984.2,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c7,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,14274,934230.326,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c8,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Flagellate <10 µm fusiform,,,,Flagellate,50000001,2012-03-01,22838,1494742.342,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c9,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Mesodinium cf. spp.,Mesodiniidae,Mesodinium cf.,spp.,Ciliate,,,3806,14527623.221,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ca,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Radiolarian,,,,Radiozoa,51340000,2010-01-01,952,498465.613,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53cb,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Proboscia alata ~ 50 µm cell width,Rhizosoleniaceae,Proboscia,alata,Centric diatom,53105009,2008-09-29,952,934623025,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53cc,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Unid round green object,,,,Other,,2008-09-29,52338,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53cd,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Corethron pennatum,Corethraceae,Corethron,pennatum,Centric diatom,53095001,2008-09-29,16177,474334013.347,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ce,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Corethron spp.,Corethraceae,Corethron,spp.,Centric diatom,53095900,2008-09-29,952,11488074.682,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53cf,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,20935,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d0,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Starbursts,,,,Other,,2008-09-29,46628,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d1,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Pterosperma cf. polygonum,Pterospermataceae,Pterosperma,cf. polygonum,Flagellate,56005001,,952,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d2,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Chaetoceros cf. concavicorne,Chaetocerotaceae,Chaetoceros (Phaeoceros),cf. concavicorne,Centric diatom,53110000,,8564,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d3,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Scrippsiella cf. trochoidea,Peridiniaceae,Scrippsiella,cf. trochoidea,Dinoflagellate,52042008,,4758,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d4,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Ciliate 30-40 µm,,,,Ciliate,,,3806,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d5,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Pennate diatom 50 - 75 µm,,,,Pennate diatom,99530004,2015-02-11,1903,1427250,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d6,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,2011-05-17,952,285600,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d7,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Thalassiothrix antarctica,Thalassionemataceae,Thalassiothrix,antarctica,Pennate diatom,53150008,2008-09-29,952,40831875,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d8,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,10468,36996934.635,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53d9,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Chaetoceros peruvianus,Chaetocerotaceae,Chaetoceros (Phaeoceros),peruvianus,Centric diatom,53110037,2008-09-29,952,17944762.08,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53da,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Phaeocystis spp.,Phaeocystaceae,Phaeocystis,spp.,Flagellate,,,387299,43802447.955,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53db,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Chaetoceros cf. dichaetus,Chaetocerotaceae,Chaetoceros (Phaeoceros),cf. dichaeta,Centric diatom,,,10468,66693140.835,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53dc,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Protoperidinium spp. 20-30 µm,Protoperidiniaceae,Protoperidinium,spp. 20-30 µm,Dinoflagellate,,2008-09-29,952,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53dd,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Nitzschia cf. longissima,Bacillariaceae,Nitzschia,cf. longissima,Pennate diatom,,2008-09-29,11419,368833700,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53de,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Unid nanoflagellate,,,,Flagellate,,2008-09-29,130368,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53df,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,33306,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e0,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Centric diatom 10-20 µm,,,,Centric diatom,,2008-09-29,1903,2241917.164,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e1,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Tripos lineatus/pentagonus complex,Ceratiaceae,Tripos (Ceratium),lineatus/pentagonus,Dinoflagellate,,2008-09-29,952,16698598.047,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e2,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Pseudo-nitzschia delicatissima complex <=3 µm,Bacillariaceae,Pseudo-nitzschia,delicatissima complex,Pennate diatom,99530016,2011-05-17,12371,2474200,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e3,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Dictyocha speculum,Dictyochaceae,Dictyocha,speculum,Silicoflagellate,53380004,2008-09-29,952,1095128.952,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e4,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,1903,3895953.827,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e5,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Chaetoceros spp. 10-20 µm,Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110901,2008-09-29,1903,5978445.77,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e6,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,17,2011-12-04,2011-12-04T00:00Z,142.2146667,-46.92955,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,15225,11224272.752,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e7,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Amphidinium spp.,Gymnodiniaceae,Amphidinium,spp.,Dinoflagellate,52001903,2008-09-29,993,3216456.728,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e8,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,13902,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53e9,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,54613,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ea,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Leptocylindrus mediterraneus (no flagellates),Leptocylindraceae,Leptocylindrus,mediterraneus (no flagellates),Centric diatom,53115002,2016-11-01,1986,18717593.22,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53eb,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,13902,909883.004,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ec,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Protoperidinium spp. 20-30 µm,Protoperidiniaceae,Protoperidinium,spp. 20-30 µm,Dinoflagellate,,2008-09-29,993,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ed,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Chaetoceros cf. dichaetus,Chaetocerotaceae,Chaetoceros (Phaeoceros),cf. dichaeta,Centric diatom,,,993,6326546.508,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ee,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Gonyaulax digitale,Gonyaulacaceae,Gonyaulax,digitale,Dinoflagellate,52027000,,993,19107543.079,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ef,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Scrippsiella cf. trochoidea,Peridiniaceae,Scrippsiella,cf. trochoidea,Dinoflagellate,52042008,,42698,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f0,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Chaetoceros criophilus,Chaetocerotaceae,Chaetoceros (Phaeoceros),criophilus,Centric diatom,53110017,2008-09-29,12909,141941748.585,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f1,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,13902,49133682.203,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f2,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Unid round green object,,,,Other,,2008-09-29,146959,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f3,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Pterosperma cf. polygonum,Pterospermataceae,Pterosperma,cf. polygonum,Flagellate,56005001,,993,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f4,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Pennate diatom 75 - 100 µm,,,,Pennate diatom,99530004,2008-09-29,993,1042650,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f5,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Pseudo-nitzschia delicatissima complex <=3 µm,Bacillariaceae,Pseudo-nitzschia,delicatissima complex,Pennate diatom,99530016,2011-05-17,1986,397200,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f6,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Gymnodinioid dinoflagellate 20-30 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,2979,5849247.881,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f7,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Unid nanoflagellate,,,,Flagellate,,2008-09-29,97311,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f8,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Phaeocystis spp.,Phaeocystaceae,Phaeocystis,spp.,Flagellate,,,401159,45369975.701,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53f9,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Trichotoxon reinboldii,Thalassionemataceae,Trichotoxon,reinboldii,Pennate diatom,53150013,2008-09-29,993,152648925,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53fa,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Gyrodinium spp. 20-40 µm,Gymnodiniaceae,Gyrodinium,spp.,Dinoflagellate,52001905,2008-09-29,6951,54592980.225,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53fb,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Pennate diatom 50 - 75 µm,,,,Pennate diatom,99530004,2015-02-11,993,744750,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53fc,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Chaetoceros peruvianus,Chaetocerotaceae,Chaetoceros (Phaeoceros),peruvianus,Centric diatom,53110037,2008-09-29,993,18717593.22,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53fd,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Flagellate <10 µm fusiform,,,,Flagellate,50000001,2012-03-01,23831,1559733.985,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53fe,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Strombidium cf. spp.,Strombidiidae,Strombidium cf.,spp.,Ciliate,,,5958,13160807.733,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ff,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Mesodinium cf. spp.,Mesodiniidae,Mesodinium cf.,spp.,Ciliate,,,993,3790312.627,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5400,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,8937,18296447.373,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5401,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,21845,16104711.873,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5402,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Ciliate 30-40 µm,,,,Ciliate,,,993,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5403,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Starbursts,,,,Other,,2008-09-29,8937,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5404,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Nitzschia cf. longissima,Bacillariaceae,Nitzschia,cf. longissima,Pennate diatom,,2008-09-29,4965,160369500,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5405,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,19,2011-12-19,2011-12-19T00:00Z,142.2146667,-46.92955,Corethron spp.,Corethraceae,Corethron,spp.,Centric diatom,53095900,2008-09-29,993,11982834.201,,POINT (142.2146667 -46.92955)
